"7613-A1" "7613-A10" "7613-A11" "7613-A12" "7613-A2" "7613-A3" "7613-A4" "7613-A5" "7613-A6" "7613-A7" "7613-A8" "7613-A9" "7613-B1" "7613-B10" "7613-B11" "7613-B12" "7613-B2" "7613-B3" "7613-B4" "7613-B5" "7613-B6" "7613-B7" "7613-B8" "7613-B9" "7613-C1" "7613-C10" "7613-C11" "7613-C12" "7613-C2" "7613-C3" "7613-C4" "7613-C5" "7613-C6" "7613-C7" "7613-C8" "7613-C9" "7613-D1" "7613-D10" "7613-D11" "7613-D12" "7613-D2" "7613-D3" "7613-D4" "7613-D5" "7613-D6" "7613-D7" "7613-D8" "7613-D9" "7613-E1" "7613-E10" "7613-E11" "7613-E12" "7613-E2" "7613-E3" "7613-E4" "7613-E5" "7613-E6" "7613-E7" "7613-E8" "7613-E9" "7613-F1" "7613-F10" "7613-F11" "7613-F12" "7613-F2" "7613-F3" "7613-F4" "7613-F5" "7613-F6" "7613-F7" "7613-F8" "7613-F9" "7613-G1" "7613-G10" "7613-G11" "7613-G12" "7613-G2" "7613-G3" "7613-G4" "7613-G5" "7613-G6" "7613-G7" "7613-G8" "7613-G9" "7613-H1" "7613-H10" "7613-H11" "7613-H12" "7613-H2" "7613-H3" "7613-H4" "7613-H5" "7613-H6" "7613-H7" "7613-H8" "7613-H9" "7881-A10" "7881-A11" "7881-A4" "7881-A5" "7881-A6" "7881-A7" "7881-A8" "7881-A9" "7881-B10" "7881-B11" "7881-B4" "7881-B5" "7881-B6" "7881-B7" "7881-B8" "7881-B9" "7881-C10" "7881-C11" "7881-C4" "7881-C5" "7881-C6" "7881-C7" "7881-C8" "7881-C9" "7881-D10" "7881-D11" "7881-D4" "7881-D5" "7881-D6" "7881-D7" "7881-D8" "7881-D9" "7881-E10" "7881-E11" "7881-E4" "7881-E5" "7881-E6" "7881-E7" "7881-E8" "7881-E9" "7881-F10" "7881-F11" "7881-F4" "7881-F5" "7881-F6" "7881-F7" "7881-F8" "7881-F9" "7881-G10" "7881-G11" "7881-G4" "7881-G5" "7881-G6" "7881-G7" "7881-G8" "7881-G9" "7881-H10" "7881-H3" "7881-H4" "7881-H5" "7881-H6" "7881-H7" "7881-H8" "7881-H9"
"7613-A1" 0 0.039906103286385 0.039906103286385 0.0375586854460094 0.039906103286385 0.028169014084507 0.0305164319248826 0.0375586854460094 0.0352112676056338 0.0375586854460094 0.0422535211267606 0.0422535211267606 0.0328638497652582 0.0516431924882629 0.0375586854460094 0.129107981220657 0.0375586854460094 0.0352112676056338 0.0422535211267606 0.0234741784037559 0.039906103286385 0.0211267605633803 0.039906103286385 0.0446009389671361 0.0446009389671361 0.0657276995305164 0.0352112676056338 0.028169014084507 0.0446009389671361 0.0352112676056338 0.0352112676056338 0.0234741784037559 0.0328638497652582 0.039906103286385 0.0469483568075117 0.0375586854460094 0.0469483568075117 0.0375586854460094 0.0305164319248826 0.0352112676056338 0.0422535211267606 0.0938967136150235 0.0422535211267606 0.0328638497652582 0.0422535211267606 0.0328638497652582 0.039906103286385 0.0422535211267606 0.028169014084507 0.0328638497652582 0.0305164319248826 0.0352112676056338 0.0352112676056338 0.0375586854460094 0.0305164319248826 0.028169014084507 0.0422535211267606 0.0352112676056338 0.039906103286385 0.039906103286385 0.0352112676056338 0.039906103286385 0.0375586854460094 0.0375586854460094 0.0328638497652582 0.028169014084507 0.0375586854460094 0.0234741784037559 0.0352112676056338 0.0422535211267606 0.0328638497652582 0.039906103286385 0.0258215962441315 0.0422535211267606 0.0352112676056338 0.0422535211267606 0.0422535211267606 0.0516431924882629 0.039906103286385 0.028169014084507 0.0422535211267606 0.039906103286385 0.0352112676056338 0.0375586854460094 0.0352112676056338 0.0352112676056338 0.039906103286385 0.0422535211267606 0.0446009389671361 0.0446009389671361 0.0328638497652582 0.0328638497652582 0.0352112676056338 0.0516431924882629 0.0375586854460094 0.0375586854460094 0.103286384976526 0.0352112676056338 0.0375586854460094 0.0446009389671361 0.0446009389671361 0.0446009389671361 0.0352112676056338 0.0375586854460094 0.0516431924882629 0.0422535211267606 0.0305164319248826 0.0375586854460094 0.039906103286385 0.0328638497652582 0.028169014084507 0.028169014084507 0.0446009389671361 0.0305164319248826 0.0422535211267606 0.0868544600938967 0.0352112676056338 0.0492957746478873 0.0352112676056338 0.0375586854460094 0.0962441314553991 0.0352112676056338 0.0305164319248826 0.0328638497652582 0.0328638497652582 0.0305164319248826 0.0305164319248826 0.039906103286385 0.0375586854460094 0.0305164319248826 0.0328638497652582 0.0422535211267606 0.0469483568075117 0.0446009389671361 0.0446009389671361 0.0352112676056338 0.0305164319248826 0.039906103286385 0.0328638497652582 0.039906103286385 0.039906103286385 0.0516431924882629 0.0305164319248826 0.0328638497652582 0.0352112676056338 0.0328638497652582 0.0305164319248826 0.0375586854460094 0.039906103286385 0.0375586854460094 0.0375586854460094 0.0446009389671361 0.0305164319248826 0.0610328638497653 0.0446009389671361 0.133802816901408 0.0586854460093897 0.0422535211267606 0.0352112676056338 0.0352112676056338
"7613-A10" 0.039906103286385 0 0.0328638497652582 0.0258215962441315 0.028169014084507 0.0305164319248826 0.0234741784037559 0.0258215962441315 0.0234741784037559 0.0211267605633803 0.0117370892018779 0.0164319248826291 0.0211267605633803 0.0211267605633803 0.0164319248826291 0.117370892018779 0.0164319248826291 0.0234741784037559 0.0164319248826291 0.0164319248826291 0.0187793427230047 0.0234741784037559 0.0187793427230047 0.0187793427230047 0.0140845070422535 0.0492957746478873 0.028169014084507 0.0258215962441315 0.028169014084507 0.0187793427230047 0.0234741784037559 0.0211267605633803 0.0211267605633803 0.0187793427230047 0.0305164319248826 0.0305164319248826 0.0117370892018779 0.0211267605633803 0.0234741784037559 0.028169014084507 0.0258215962441315 0.068075117370892 0.0164319248826291 0.0164319248826291 0.0117370892018779 0.0211267605633803 0.0234741784037559 0.0211267605633803 0.0211267605633803 0.0211267605633803 0.028169014084507 0.0187793427230047 0.0140845070422535 0.0258215962441315 0.0140845070422535 0.0211267605633803 0.0211267605633803 0.0234741784037559 0.0140845070422535 0.0187793427230047 0.0187793427230047 0.0140845070422535 0.0258215962441315 0.0305164319248826 0.039906103286385 0.0446009389671361 0.0211267605633803 0.0164319248826291 0.028169014084507 0.0164319248826291 0.0305164319248826 0.0140845070422535 0.028169014084507 0.0305164319248826 0.0234741784037559 0.0305164319248826 0.0117370892018779 0.039906103286385 0.028169014084507 0.0305164319248826 0.0211267605633803 0.0187793427230047 0.0187793427230047 0.0211267605633803 0.0234741784037559 0.0187793427230047 0.0140845070422535 0.0211267605633803 0.0234741784037559 0.028169014084507 0.0211267605633803 0.0305164319248826 0.0422535211267606 0.0352112676056338 0.0352112676056338 0.0258215962441315 0.0868544600938967 0.028169014084507 0.0117370892018779 0.0234741784037559 0.028169014084507 0.0234741784037559 0.0187793427230047 0.0164319248826291 0.0164319248826291 0.0258215962441315 0.0234741784037559 0.0117370892018779 0.0187793427230047 0.0211267605633803 0.0352112676056338 0.0211267605633803 0.028169014084507 0.0234741784037559 0.0305164319248826 0.0704225352112676 0.0187793427230047 0.0234741784037559 0.0234741784037559 0.0258215962441315 0.0845070422535211 0.028169014084507 0.0234741784037559 0.0305164319248826 0.0258215962441315 0.0234741784037559 0.0375586854460094 0.0234741784037559 0.0117370892018779 0.0187793427230047 0.0211267605633803 0.0305164319248826 0.0164319248826291 0.0140845070422535 0.0187793427230047 0.0187793427230047 0.028169014084507 0.028169014084507 0.0164319248826291 0.0328638497652582 0.0140845070422535 0.0164319248826291 0.0234741784037559 0.0305164319248826 0.0187793427230047 0.0352112676056338 0.028169014084507 0.0211267605633803 0.028169014084507 0.039906103286385 0.0164319248826291 0.0234741784037559 0.028169014084507 0.0352112676056338 0.0328638497652582 0.112676056338028 0.0328638497652582 0.0305164319248826 0.028169014084507 0.028169014084507
"7613-A11" 0.039906103286385 0.0328638497652582 0 0.0446009389671361 0.0328638497652582 0.0492957746478873 0.0422535211267606 0.039906103286385 0.028169014084507 0.0164319248826291 0.0446009389671361 0.0305164319248826 0.0305164319248826 0.0305164319248826 0.0352112676056338 0.112676056338028 0.0305164319248826 0.0328638497652582 0.0305164319248826 0.0305164319248826 0.0328638497652582 0.0328638497652582 0.0234741784037559 0.028169014084507 0.0328638497652582 0.0539906103286385 0.0328638497652582 0.0258215962441315 0.0422535211267606 0.028169014084507 0.0187793427230047 0.0352112676056338 0.0258215962441315 0.0234741784037559 0.0446009389671361 0.0446009389671361 0.0352112676056338 0.0258215962441315 0.0328638497652582 0.028169014084507 0.0492957746478873 0.0962441314553991 0.0258215962441315 0.0305164319248826 0.039906103286385 0.0258215962441315 0.0375586854460094 0.0305164319248826 0.0305164319248826 0.0305164319248826 0.028169014084507 0.0234741784037559 0.0328638497652582 0.0258215962441315 0.0328638497652582 0.0352112676056338 0.0352112676056338 0.0328638497652582 0.028169014084507 0.028169014084507 0.0328638497652582 0.0234741784037559 0.039906103286385 0.0352112676056338 0.0352112676056338 0.0446009389671361 0.0305164319248826 0.0258215962441315 0.0375586854460094 0.0305164319248826 0.0305164319248826 0.028169014084507 0.0375586854460094 0.0352112676056338 0.0375586854460094 0.0258215962441315 0.0352112676056338 0.0352112676056338 0.028169014084507 0.0352112676056338 0.0352112676056338 0.0328638497652582 0.0234741784037559 0.0258215962441315 0.028169014084507 0.0234741784037559 0.0375586854460094 0.0258215962441315 0.0328638497652582 0.0375586854460094 0.0352112676056338 0.0305164319248826 0.0375586854460094 0.0446009389671361 0.0305164319248826 0.0305164319248826 0.105633802816901 0.028169014084507 0.0352112676056338 0.0187793427230047 0.0328638497652582 0.0328638497652582 0.028169014084507 0.0352112676056338 0.0446009389671361 0.0352112676056338 0.0375586854460094 0.0305164319248826 0.0328638497652582 0.0258215962441315 0.039906103286385 0.0305164319248826 0.0422535211267606 0.0328638497652582 0.0352112676056338 0.0938967136150235 0.0375586854460094 0.0234741784037559 0.0328638497652582 0.0305164319248826 0.0892018779342723 0.0187793427230047 0.028169014084507 0.0305164319248826 0.0352112676056338 0.0328638497652582 0.0328638497652582 0.0328638497652582 0.0305164319248826 0.028169014084507 0.0258215962441315 0.0352112676056338 0.039906103286385 0.0375586854460094 0.0234741784037559 0.0328638497652582 0.0375586854460094 0.0375586854460094 0.0352112676056338 0.0469483568075117 0.0328638497652582 0.0258215962441315 0.0328638497652582 0.0211267605633803 0.0234741784037559 0.0211267605633803 0.0469483568075117 0.0352112676056338 0.0375586854460094 0.0352112676056338 0.0258215962441315 0.0375586854460094 0.0422535211267606 0.0446009389671361 0.028169014084507 0.122065727699531 0.0422535211267606 0.039906103286385 0.028169014084507 0.0375586854460094
"7613-A12" 0.0375586854460094 0.0258215962441315 0.0446009389671361 0 0.039906103286385 0.028169014084507 0.0352112676056338 0.0328638497652582 0.0258215962441315 0.0375586854460094 0.0328638497652582 0.028169014084507 0.0328638497652582 0.028169014084507 0.028169014084507 0.129107981220657 0.0328638497652582 0.0352112676056338 0.0328638497652582 0.0375586854460094 0.0258215962441315 0.0258215962441315 0.0305164319248826 0.0305164319248826 0.0211267605633803 0.0610328638497653 0.0352112676056338 0.0469483568075117 0.0305164319248826 0.0352112676056338 0.0446009389671361 0.0375586854460094 0.0375586854460094 0.0258215962441315 0.0422535211267606 0.0422535211267606 0.028169014084507 0.0469483568075117 0.0352112676056338 0.0492957746478873 0.028169014084507 0.0751173708920188 0.0328638497652582 0.0328638497652582 0.028169014084507 0.0422535211267606 0.0352112676056338 0.0328638497652582 0.0328638497652582 0.0422535211267606 0.039906103286385 0.0352112676056338 0.0211267605633803 0.0375586854460094 0.0258215962441315 0.028169014084507 0.0328638497652582 0.0352112676056338 0.0258215962441315 0.0352112676056338 0.0258215962441315 0.0352112676056338 0.0375586854460094 0.0375586854460094 0.0328638497652582 0.0422535211267606 0.0234741784037559 0.0328638497652582 0.0305164319248826 0.028169014084507 0.0375586854460094 0.0352112676056338 0.0305164319248826 0.0516431924882629 0.0305164319248826 0.0375586854460094 0.028169014084507 0.0469483568075117 0.0352112676056338 0.0422535211267606 0.0375586854460094 0.0305164319248826 0.0258215962441315 0.0328638497652582 0.0258215962441315 0.0305164319248826 0.0352112676056338 0.0328638497652582 0.0352112676056338 0.0352112676056338 0.028169014084507 0.0469483568075117 0.039906103286385 0.0422535211267606 0.0422535211267606 0.0328638497652582 0.0985915492957746 0.0352112676056338 0.0375586854460094 0.0352112676056338 0.0352112676056338 0.0352112676056338 0.0352112676056338 0.0375586854460094 0.0234741784037559 0.0328638497652582 0.0352112676056338 0.0375586854460094 0.0352112676056338 0.0375586854460094 0.0375586854460094 0.0375586854460094 0.0352112676056338 0.0305164319248826 0.0328638497652582 0.0821596244131455 0.0305164319248826 0.039906103286385 0.039906103286385 0.0328638497652582 0.105633802816901 0.039906103286385 0.0352112676056338 0.0516431924882629 0.0328638497652582 0.039906103286385 0.0352112676056338 0.0211267605633803 0.0234741784037559 0.0305164319248826 0.0328638497652582 0.0375586854460094 0.0328638497652582 0.0352112676056338 0.0305164319248826 0.0305164319248826 0.0305164319248826 0.0352112676056338 0.0375586854460094 0.0352112676056338 0.0305164319248826 0.0234741784037559 0.039906103286385 0.0422535211267606 0.0305164319248826 0.0469483568075117 0.0352112676056338 0.0328638497652582 0.039906103286385 0.0422535211267606 0.0375586854460094 0.0305164319248826 0.0305164319248826 0.0469483568075117 0.0352112676056338 0.119718309859155 0.039906103286385 0.028169014084507 0.0352112676056338 0.0211267605633803
"7613-A2" 0.039906103286385 0.028169014084507 0.0328638497652582 0.039906103286385 0 0.0492957746478873 0.0422535211267606 0.0305164319248826 0.0328638497652582 0.0258215962441315 0.0305164319248826 0.0258215962441315 0.0305164319248826 0.0352112676056338 0.0305164319248826 0.122065727699531 0.0352112676056338 0.0328638497652582 0.0258215962441315 0.0305164319248826 0.0375586854460094 0.0375586854460094 0.0375586854460094 0.0234741784037559 0.0328638497652582 0.0586854460093897 0.0375586854460094 0.0305164319248826 0.0375586854460094 0.028169014084507 0.028169014084507 0.0258215962441315 0.0164319248826291 0.028169014084507 0.039906103286385 0.0352112676056338 0.0258215962441315 0.0211267605633803 0.028169014084507 0.0234741784037559 0.0446009389671361 0.0821596244131455 0.0211267605633803 0.0211267605633803 0.0258215962441315 0.0258215962441315 0.0422535211267606 0.0258215962441315 0.0258215962441315 0.0305164319248826 0.0328638497652582 0.028169014084507 0.0375586854460094 0.0352112676056338 0.0328638497652582 0.0352112676056338 0.0305164319248826 0.0328638497652582 0.028169014084507 0.028169014084507 0.0328638497652582 0.0234741784037559 0.0446009389671361 0.0258215962441315 0.0305164319248826 0.039906103286385 0.0305164319248826 0.0352112676056338 0.0328638497652582 0.0305164319248826 0.0305164319248826 0.0187793427230047 0.0328638497652582 0.0352112676056338 0.0375586854460094 0.0446009389671361 0.0352112676056338 0.039906103286385 0.0328638497652582 0.0352112676056338 0.039906103286385 0.028169014084507 0.0375586854460094 0.0258215962441315 0.0328638497652582 0.0328638497652582 0.028169014084507 0.0258215962441315 0.0375586854460094 0.028169014084507 0.0164319248826291 0.0211267605633803 0.0375586854460094 0.0446009389671361 0.039906103286385 0.0492957746478873 0.10093896713615 0.0234741784037559 0.0258215962441315 0.0328638497652582 0.0328638497652582 0.0328638497652582 0.0187793427230047 0.0305164319248826 0.0352112676056338 0.0258215962441315 0.0328638497652582 0.0258215962441315 0.0234741784037559 0.0258215962441315 0.0258215962441315 0.039906103286385 0.0375586854460094 0.028169014084507 0.0352112676056338 0.0938967136150235 0.028169014084507 0.0375586854460094 0.0328638497652582 0.0305164319248826 0.0845070422535211 0.0234741784037559 0.028169014084507 0.0352112676056338 0.0352112676056338 0.028169014084507 0.0375586854460094 0.0328638497652582 0.0305164319248826 0.028169014084507 0.0258215962441315 0.0258215962441315 0.0305164319248826 0.028169014084507 0.0375586854460094 0.0187793427230047 0.0375586854460094 0.0422535211267606 0.0258215962441315 0.0375586854460094 0.028169014084507 0.0352112676056338 0.0234741784037559 0.0352112676056338 0.0375586854460094 0.039906103286385 0.0375586854460094 0.0305164319248826 0.0375586854460094 0.0352112676056338 0.0211267605633803 0.0422535211267606 0.0328638497652582 0.0446009389671361 0.0234741784037559 0.117370892018779 0.0516431924882629 0.0352112676056338 0.0375586854460094 0.0328638497652582
"7613-A3" 0.028169014084507 0.0305164319248826 0.0492957746478873 0.028169014084507 0.0492957746478873 0 0.039906103286385 0.0375586854460094 0.0305164319248826 0.0375586854460094 0.0375586854460094 0.0328638497652582 0.0375586854460094 0.0375586854460094 0.0328638497652582 0.133802816901408 0.0328638497652582 0.0258215962441315 0.0328638497652582 0.0234741784037559 0.0258215962441315 0.0305164319248826 0.0305164319248826 0.0492957746478873 0.0305164319248826 0.0704225352112676 0.039906103286385 0.0328638497652582 0.039906103286385 0.0305164319248826 0.039906103286385 0.0375586854460094 0.0375586854460094 0.0352112676056338 0.0422535211267606 0.0328638497652582 0.0375586854460094 0.0469483568075117 0.039906103286385 0.0446009389671361 0.0375586854460094 0.0845070422535211 0.0422535211267606 0.0375586854460094 0.0328638497652582 0.0422535211267606 0.0352112676056338 0.0422535211267606 0.0328638497652582 0.0469483568075117 0.0446009389671361 0.0446009389671361 0.0305164319248826 0.0375586854460094 0.0352112676056338 0.028169014084507 0.0328638497652582 0.0305164319248826 0.0352112676056338 0.0352112676056338 0.0352112676056338 0.0446009389671361 0.0516431924882629 0.0469483568075117 0.0375586854460094 0.0328638497652582 0.0328638497652582 0.0328638497652582 0.0352112676056338 0.0375586854460094 0.0375586854460094 0.039906103286385 0.0352112676056338 0.0422535211267606 0.0446009389671361 0.0422535211267606 0.0328638497652582 0.0563380281690141 0.0446009389671361 0.0422535211267606 0.0422535211267606 0.039906103286385 0.0305164319248826 0.0328638497652582 0.0352112676056338 0.0305164319248826 0.0352112676056338 0.0469483568075117 0.0446009389671361 0.0446009389671361 0.0328638497652582 0.0422535211267606 0.0446009389671361 0.0422535211267606 0.0422535211267606 0.0328638497652582 0.107981220657277 0.039906103286385 0.0375586854460094 0.039906103286385 0.0352112676056338 0.039906103286385 0.0446009389671361 0.0375586854460094 0.0422535211267606 0.0422535211267606 0.0352112676056338 0.0375586854460094 0.039906103286385 0.0328638497652582 0.0422535211267606 0.0328638497652582 0.039906103286385 0.0352112676056338 0.0328638497652582 0.0821596244131455 0.039906103286385 0.0446009389671361 0.0352112676056338 0.0328638497652582 0.105633802816901 0.0446009389671361 0.0352112676056338 0.0422535211267606 0.028169014084507 0.039906103286385 0.039906103286385 0.0352112676056338 0.0328638497652582 0.039906103286385 0.0375586854460094 0.0422535211267606 0.0422535211267606 0.0305164319248826 0.0446009389671361 0.0352112676056338 0.0258215962441315 0.0305164319248826 0.0422535211267606 0.039906103286385 0.0352112676056338 0.0422535211267606 0.0446009389671361 0.0375586854460094 0.039906103286385 0.0422535211267606 0.039906103286385 0.0328638497652582 0.0446009389671361 0.0422535211267606 0.0375586854460094 0.0352112676056338 0.0211267605633803 0.0563380281690141 0.0446009389671361 0.124413145539906 0.0586854460093897 0.0422535211267606 0.0352112676056338 0.0305164319248826
"7613-A4" 0.0305164319248826 0.0234741784037559 0.0422535211267606 0.0352112676056338 0.0422535211267606 0.039906103286385 0 0.0305164319248826 0.0328638497652582 0.0352112676056338 0.0211267605633803 0.0305164319248826 0.0258215962441315 0.0352112676056338 0.0211267605633803 0.131455399061033 0.0305164319248826 0.0375586854460094 0.0352112676056338 0.0305164319248826 0.0234741784037559 0.0234741784037559 0.0375586854460094 0.0328638497652582 0.028169014084507 0.0633802816901408 0.028169014084507 0.0305164319248826 0.0328638497652582 0.0375586854460094 0.0328638497652582 0.0211267605633803 0.0352112676056338 0.0328638497652582 0.0446009389671361 0.039906103286385 0.0305164319248826 0.0352112676056338 0.028169014084507 0.0375586854460094 0.0352112676056338 0.0821596244131455 0.0258215962441315 0.0258215962441315 0.0258215962441315 0.0305164319248826 0.0328638497652582 0.0352112676056338 0.0305164319248826 0.0258215962441315 0.0375586854460094 0.0328638497652582 0.0234741784037559 0.0352112676056338 0.0328638497652582 0.0305164319248826 0.039906103286385 0.0469483568075117 0.0328638497652582 0.028169014084507 0.028169014084507 0.028169014084507 0.0305164319248826 0.039906103286385 0.039906103286385 0.0492957746478873 0.0305164319248826 0.0211267605633803 0.028169014084507 0.0305164319248826 0.0446009389671361 0.028169014084507 0.028169014084507 0.0352112676056338 0.028169014084507 0.0492957746478873 0.0305164319248826 0.0492957746478873 0.0375586854460094 0.0352112676056338 0.0352112676056338 0.0234741784037559 0.0328638497652582 0.039906103286385 0.028169014084507 0.0328638497652582 0.028169014084507 0.0305164319248826 0.028169014084507 0.0422535211267606 0.0305164319248826 0.039906103286385 0.0328638497652582 0.0539906103286385 0.0352112676056338 0.0305164319248826 0.0868544600938967 0.0422535211267606 0.0305164319248826 0.0422535211267606 0.0328638497652582 0.0328638497652582 0.0328638497652582 0.0305164319248826 0.0305164319248826 0.0352112676056338 0.0328638497652582 0.0352112676056338 0.0375586854460094 0.0305164319248826 0.0258215962441315 0.0305164319248826 0.0469483568075117 0.0234741784037559 0.0446009389671361 0.07981220657277 0.0187793427230047 0.0328638497652582 0.0422535211267606 0.0352112676056338 0.0985915492957746 0.0375586854460094 0.0375586854460094 0.0446009389671361 0.0305164319248826 0.0328638497652582 0.0422535211267606 0.0328638497652582 0.0211267605633803 0.028169014084507 0.0258215962441315 0.0352112676056338 0.0352112676056338 0.028169014084507 0.028169014084507 0.0375586854460094 0.0422535211267606 0.0422535211267606 0.0258215962441315 0.0422535211267606 0.0328638497652582 0.0305164319248826 0.0234741784037559 0.0446009389671361 0.0375586854460094 0.0352112676056338 0.028169014084507 0.0352112676056338 0.0516431924882629 0.0352112676056338 0.0305164319248826 0.0375586854460094 0.0422535211267606 0.0492957746478873 0.0422535211267606 0.131455399061033 0.0469483568075117 0.0352112676056338 0.0375586854460094 0.028169014084507
"7613-A5" 0.0375586854460094 0.0258215962441315 0.039906103286385 0.0328638497652582 0.0305164319248826 0.0375586854460094 0.0305164319248826 0 0.0258215962441315 0.0234741784037559 0.028169014084507 0.0234741784037559 0.028169014084507 0.0187793427230047 0.0187793427230047 0.115023474178404 0.0328638497652582 0.0164319248826291 0.0328638497652582 0.0375586854460094 0.0305164319248826 0.0352112676056338 0.0305164319248826 0.0352112676056338 0.0211267605633803 0.0563380281690141 0.0258215962441315 0.028169014084507 0.039906103286385 0.039906103286385 0.0258215962441315 0.0375586854460094 0.0328638497652582 0.0211267605633803 0.0422535211267606 0.0422535211267606 0.0234741784037559 0.028169014084507 0.0305164319248826 0.0352112676056338 0.0328638497652582 0.0704225352112676 0.028169014084507 0.028169014084507 0.0234741784037559 0.0328638497652582 0.039906103286385 0.0422535211267606 0.028169014084507 0.0328638497652582 0.0258215962441315 0.0258215962441315 0.0305164319248826 0.0328638497652582 0.0305164319248826 0.028169014084507 0.028169014084507 0.039906103286385 0.0305164319248826 0.0258215962441315 0.0305164319248826 0.0305164319248826 0.0422535211267606 0.0234741784037559 0.0422535211267606 0.0328638497652582 0.028169014084507 0.028169014084507 0.0258215962441315 0.028169014084507 0.0328638497652582 0.0211267605633803 0.0352112676056338 0.0328638497652582 0.0305164319248826 0.0422535211267606 0.028169014084507 0.0375586854460094 0.0352112676056338 0.0375586854460094 0.028169014084507 0.0211267605633803 0.0258215962441315 0.0328638497652582 0.039906103286385 0.0258215962441315 0.039906103286385 0.028169014084507 0.0211267605633803 0.0164319248826291 0.028169014084507 0.028169014084507 0.0305164319248826 0.0375586854460094 0.0422535211267606 0.0375586854460094 0.0985915492957746 0.0305164319248826 0.0328638497652582 0.0352112676056338 0.0305164319248826 0.0305164319248826 0.0211267605633803 0.0328638497652582 0.0328638497652582 0.028169014084507 0.0305164319248826 0.0375586854460094 0.0352112676056338 0.028169014084507 0.0328638497652582 0.0328638497652582 0.0352112676056338 0.0305164319248826 0.0375586854460094 0.0915492957746479 0.0305164319248826 0.0305164319248826 0.039906103286385 0.0140845070422535 0.10093896713615 0.0305164319248826 0.0211267605633803 0.0422535211267606 0.0328638497652582 0.0211267605633803 0.0352112676056338 0.0352112676056338 0.0187793427230047 0.0211267605633803 0.028169014084507 0.0328638497652582 0.0328638497652582 0.0305164319248826 0.0258215962441315 0.0211267605633803 0.0305164319248826 0.039906103286385 0.028169014084507 0.039906103286385 0.0211267605633803 0.028169014084507 0.0258215962441315 0.0375586854460094 0.0258215962441315 0.0422535211267606 0.0352112676056338 0.0328638497652582 0.0305164319248826 0.0234741784037559 0.028169014084507 0.0305164319248826 0.0352112676056338 0.0422535211267606 0.0305164319248826 0.115023474178404 0.039906103286385 0.028169014084507 0.0305164319248826 0.0211267605633803
"7613-A6" 0.0352112676056338 0.0234741784037559 0.028169014084507 0.0258215962441315 0.0328638497652582 0.0305164319248826 0.0328638497652582 0.0258215962441315 0 0.0164319248826291 0.0305164319248826 0.0211267605633803 0.0352112676056338 0.0258215962441315 0.0305164319248826 0.117370892018779 0.0305164319248826 0.028169014084507 0.0258215962441315 0.0258215962441315 0.0187793427230047 0.028169014084507 0.0140845070422535 0.0234741784037559 0.0140845070422535 0.0492957746478873 0.0234741784037559 0.0305164319248826 0.0328638497652582 0.0328638497652582 0.0328638497652582 0.0305164319248826 0.0258215962441315 0.0234741784037559 0.0352112676056338 0.0352112676056338 0.0352112676056338 0.0258215962441315 0.028169014084507 0.0328638497652582 0.0352112676056338 0.0821596244131455 0.0164319248826291 0.0211267605633803 0.0305164319248826 0.0352112676056338 0.0328638497652582 0.0305164319248826 0.0305164319248826 0.0258215962441315 0.028169014084507 0.0234741784037559 0.0328638497652582 0.0305164319248826 0.0328638497652582 0.0352112676056338 0.0211267605633803 0.028169014084507 0.0234741784037559 0.0234741784037559 0.0328638497652582 0.0234741784037559 0.0352112676056338 0.0258215962441315 0.0305164319248826 0.0305164319248826 0.00704225352112676 0.0305164319248826 0.0187793427230047 0.0258215962441315 0.0305164319248826 0.028169014084507 0.0328638497652582 0.0352112676056338 0.0422535211267606 0.0258215962441315 0.0305164319248826 0.039906103286385 0.0328638497652582 0.0352112676056338 0.0305164319248826 0.028169014084507 0.0187793427230047 0.0305164319248826 0.0234741784037559 0.0234741784037559 0.0375586854460094 0.0258215962441315 0.028169014084507 0.0328638497652582 0.0211267605633803 0.0258215962441315 0.0328638497652582 0.039906103286385 0.0352112676056338 0.0305164319248826 0.0915492957746479 0.028169014084507 0.0258215962441315 0.0234741784037559 0.0234741784037559 0.028169014084507 0.0328638497652582 0.0258215962441315 0.0258215962441315 0.0211267605633803 0.028169014084507 0.0305164319248826 0.028169014084507 0.0258215962441315 0.0258215962441315 0.0305164319248826 0.028169014084507 0.0328638497652582 0.0305164319248826 0.0938967136150235 0.0234741784037559 0.0375586854460094 0.028169014084507 0.0258215962441315 0.0938967136150235 0.0328638497652582 0.0234741784037559 0.0446009389671361 0.0352112676056338 0.0187793427230047 0.0234741784037559 0.0140845070422535 0.0258215962441315 0.028169014084507 0.0211267605633803 0.0258215962441315 0.039906103286385 0.028169014084507 0.028169014084507 0.028169014084507 0.0375586854460094 0.0328638497652582 0.0352112676056338 0.0375586854460094 0.0234741784037559 0.0258215962441315 0.028169014084507 0.0305164319248826 0.0234741784037559 0.0305164319248826 0.0422535211267606 0.0352112676056338 0.0328638497652582 0.0305164319248826 0.0211267605633803 0.0328638497652582 0.0328638497652582 0.0446009389671361 0.0234741784037559 0.117370892018779 0.0422535211267606 0.0258215962441315 0.028169014084507 0.028169014084507
